0,0,1.0
0,1,0.9323561
0,2,0.3260685
0,3,0.8692878
0,4,0.8692878
0,5,0.8692878
0,6,0.8692878
0,7,0.1735981
0,8,0.8692878
0,9,0.5710241
0,10,0.7045455
0,11,0.7556614
0,12,0.8692878
0,13,0.8692878
0,14,0.8692878
0,15,0.8104858
0,16,0.8692878
0,17,0.8104858
0,18,0.8692878
0,19,0.5710241
0,20,0.8692878
0,21,0.04587746
0,22,0.8692878
0,23,0.8692878
0,24,0.8104858
0,25,0.8692878
0,26,0.8692878
0,27,0.8692878
0,28,0.1618553
0,29,0.7045455
0,30,0.1997016
0,31,0.2141902
0,32,0.7045455
0,33,0.5710241
0,34,6.287651e-06
0,35,0.7556614
0,36,0.6124528
0,37,0.8692878
0,38,0.7556614
0,39,0.8104858
0,40,0.7045455
0,41,0.6124528
0,42,0.8692878
0,43,0.7556614
0,44,0.8692878
0,45,0.8692878
0,46,0.8692878
0,47,0.2297301
0,48,0.8104858
0,49,0.8692878
0,50,0.8692878
0,51,0.6124528
0,52,0.8692878
0,53,0.8692878
0,54,0.8692878
0,55,0.8692878
0,56,0.8692878
0,57,0.4023124
0,58,0.1997016
0,59,0.8104858
0,60,0.8104858
0,61,0.8692878
0,62,0.8104858
0,63,0.8692878
0,64,0.02442506
0,65,0.5323978
0,66,0.7045455
0,67,5.418156e-07
0,68,0.8692878
0,69,0.8692878
0,70,0.8692878
0,71,0.8692878
0,72,0.8692878
0,73,0.8692878
0,74,0.8692878
0,75,0.1311814
0,76,0.7045455
0,77,0.8104858
0,78,0.8104858
0,79,0.8104858
0,80,0.8692878
0,81,0.8692878
0,82,0.7556614
0,83,0.6124528
0,84,0.8692878
0,85,0.8692878
0,86,0.8692878
0,87,0.5323978
0,88,0.1509068
0,89,0.8692878
0,90,0.8692878
0,91,0.6568872
0,92,0.8692878
0,93,0.6124528
0,94,0.3260685
0,95,0.8104858
0,96,0.7045455
0,97,0.8692878
0,98,0.8692878
0,99,0.1735981
0,100,0.8692878
0,101,0.8692878
0,102,0.8692878
0,103,0.4628069
0,104,0.7556614
0,105,0.7045455
0,106,0.8692878
0,107,0.8104858
0,108,0.3497253
0,109,0.8692878
0,110,0.8104858
0,111,0.8692878
0,112,0.6124528
0,113,0.4963843
0,114,0.5323978
0,115,0.4315008
0,116,0.4023124
0,117,0.6124528
0,118,0.7556614
0,119,0.8104858
0,120,8.924701000000001e-14
0,121,0.8692878
0,122,0.7045455
0,123,0.8104858
0,124,0.8104858
0,125,0.8692878
0,126,0.8104858
0,127,0.09242327
0,128,0.7556614
0,129,0.8692878
0,130,0.7045455
0,131,0.2297301
0,132,0.8692878
0,133,0.7556614
0,134,0.8692878
0,135,5.562464999999999e-12
0,136,0.8104858
0,137,0.8104858
0,138,0.7556614
0,139,0.8104858
0,140,0.00112056
0,141,0.0008467635
0,142,0.8692878
0,143,0.8692878
0,144,0.8692878
0,145,0.2141902
0,146,0.2834474
0,147,0.5710241
0,148,0.8104858
0,149,2.736973e-05
0,150,0.8692878
0,151,0.8692878
0,152,0.1735981
0,153,0.6124528
0,154,0.7556614
0,155,0.8104858
0,156,0.4315008
0,157,0.1735981
0,158,0.8104858
0,159,0.8692878
0,160,0.8692878
0,161,0.8104858
0,162,0.8104858
0,163,0.8692878
0,164,0.8104858
0,165,0.8692878
0,166,0.4315008
0,167,0.6124528
0,168,0.304012
0,169,0.06071166
0,170,0.8692878
0,171,0.3750984
0,172,0.7045455
1,0,0.9323561
1,1,1.0
1,2,0.304012
1,3,0.8104858
1,4,0.8104858
1,5,0.8104858
1,6,0.8104858
1,7,0.1618553
1,8,0.8104858
1,9,0.5323978
1,10,0.6568872
1,11,0.7045455
1,12,0.8104858
1,13,0.8104858
1,14,0.8104858
1,15,0.7556614
1,16,0.8104858
1,17,0.7556614
1,18,0.8104858
1,19,0.5323978
1,20,0.8104858
1,21,0.04277413
1,22,0.8104858
1,23,0.8104858
1,24,0.7556614
1,25,0.8104858
1,26,0.8104858
1,27,0.8104858
1,28,0.1509068
1,29,0.6568872
1,30,0.186193
1,31,0.1997016
1,32,0.6568872
1,33,0.5323978
1,34,5.862329e-06
1,35,0.7045455
1,36,0.5710241
1,37,0.8104858
1,38,0.7045455
1,39,0.7556614
1,40,0.6568872
1,41,0.5710241
1,42,0.8104858
1,43,0.7045455
1,44,0.8104858
1,45,0.8104858
1,46,0.8104858
1,47,0.2141902
1,48,0.7556614
1,49,0.8104858
1,50,0.8104858
1,51,0.5710241
1,52,0.8104858
1,53,0.8104858
1,54,0.8104858
1,55,0.8104858
1,56,0.8104858
1,57,0.3750984
1,58,0.186193
1,59,0.7556614
1,60,0.7556614
1,61,0.8104858
1,62,0.7556614
1,63,0.8104858
1,64,0.02277285
1,65,0.4963843
1,66,0.6568872
1,67,5.051651e-07
1,68,0.8104858
1,69,0.8104858
1,70,0.8104858
1,71,0.8104858
1,72,0.8104858
1,73,0.8104858
1,74,0.8104858
1,75,0.1223078
1,76,0.6568872
1,77,0.7556614
1,78,0.8692878
1,79,0.7556614
1,80,0.8104858
1,81,0.8104858
1,82,0.7045455
1,83,0.5710241
1,84,0.8104858
1,85,0.8104858
1,86,0.8104858
1,87,0.4963843
1,88,0.1406988
1,89,0.8104858
1,90,0.8104858
1,91,0.6124528
1,92,0.8104858
1,93,0.5710241
1,94,0.304012
1,95,0.7556614
1,96,0.6568872
1,97,0.8104858
1,98,0.8104858
1,99,0.1618553
1,100,0.8104858
1,101,0.8104858
1,102,0.9323561
1,103,0.4315008
1,104,0.7045455
1,105,0.6568872
1,106,0.8104858
1,107,0.7556614
1,108,0.3260685
1,109,0.8104858
1,110,0.7556614
1,111,0.8104858
1,112,0.5710241
1,113,0.4628069
1,114,0.4963843
1,115,0.4023124
1,116,0.3750984
1,117,0.5710241
1,118,0.7045455
1,119,0.7556614
1,120,8.321e-14
1,121,0.8104858
1,122,0.6568872
1,123,0.7556614
1,124,0.7556614
1,125,0.8104858
1,126,0.7556614
1,127,0.08617139
1,128,0.7045455
1,129,0.8104858
1,130,0.6568872
1,131,0.2141902
1,132,0.8104858
1,133,0.7045455
1,134,0.8104858
1,135,5.1861979999999995e-12
1,136,0.7556614
1,137,0.7556614
1,138,0.7045455
1,139,0.7556614
1,140,0.00104476
1,141,0.0007894851
1,142,0.8104858
1,143,0.8104858
1,144,0.8104858
1,145,0.1997016
1,146,0.2642739
1,147,0.5323978
1,148,0.7556614
1,149,2.551833e-05
1,150,0.8104858
1,151,0.8104858
1,152,0.1618553
1,153,0.5710241
1,154,0.7045455
1,155,0.7556614
1,156,0.4023124
1,157,0.1618553
1,158,0.7556614
1,159,0.8104858
1,160,0.8104858
1,161,0.7556614
1,162,0.7556614
1,163,0.8104858
1,164,0.7556614
1,165,0.8104858
1,166,0.4023124
1,167,0.5710241
1,168,0.2834474
1,169,0.05660489
1,170,0.8104858
1,171,0.3497253
1,172,0.6568872
2,0,0.3260685
2,1,0.304012
2,2,1.0
2,3,0.3260685
2,4,0.3260685
2,5,0.3260685
2,6,0.3260685
2,7,0.06511639
2,8,0.3260685
2,9,0.2141902
2,10,0.2642739
